2,3.51,6.11116e-08
0.99,0.99,0.985,0.965,0.96,0.955,0.96,0.95,0.93,0.92,0.915,0.91,0.91,0.895,0.88,0.88,0.84,0.825,0.81,0.78,0.785,0.795,0.78,0.77,0.765,0.75,0.73,0.685,0.7,0.68,0.695,0.695,0.685,0.67,0.655,0.65,0.645,0.655,0.665,0.66,0.635,0.615,0.6,0.595,0.61,0.62,0.63,0.6,0.59,0.59,0.56,0.545,0.545,0.55,0.555,0.56,0.54,0.52,0.51,0.525,0.545,0.515,0.515,0.52,0.505,0.485,0.52,0.515,0.495,0.505,0.51,0.485,0.485,0.5,0.515,0.495,0.48,0.46,0.465,0.475,0.495,0.49,0.505,0.495,0.505,0.5,0.485,0.475,0.485,0.485,0.475,0.48,0.465,0.47,0.455,0.465,0.46,0.455,0.445,0.46,0.47,0.495,0.465,0.49,0.48,0.48,0.48,0.5,0.485,0.51,0.5,0.51,0.5,0.505,0.495,0.5,0.485,0.505,0.49,0.485,0.5,0.485,0.475,0.475,0.475,0.475,0.48,0.495,0.495,0.475,0.47,0.47,0.455,0.455,0.46,0.425,0.425,0.395,0.4,0.41,0.39,0.35,0.32,0.285,0.29,0.31,0.33,0.35,0.34,0.345,0.33,0.345,0.35,0.36,0.365,0.37,0.365,0.375,0.375,0.37
1,0.428571,0.428571,0.428571,0.428571,0.428571,0.428571,0.428571,0.428571,0.428571,0.428571,-0.142857,-0.142857,-0.142857,-0.142857,-0.142857,-0.142857,-0.142857,-0.142857,-0.142857,-0.714286,-0.714286,-1.28571,-0.714286,-0.714286,-0.714286,-0.714286,-0.714286,-1.28571,-1.28571,-0.714286,-0.714286,-0.714286,-0.714286,-0.714286,-0.142857,-0.714286,-0.714286,-0.714286,-0.142857,-0.142857,-0.142857,-0.142857,-0.142857,0.428571,0.428571,0.428571,1,1,0.428571,0.428571,0.428571,0.428571,0.428571,0.428571,0.428571,0.428571,0.428571,0.428571,0.428571,0.428571,-0.142857,-0.714286,-0.714286,-0.714286,-0.714286,-0.142857,-0.142857,-0.142857,-0.142857,-0.142857,0.428571,0.428571,-0.142857,-0.714286,-1.28571,-1.28571,-0.714286,-0.714286,-0.714286,-0.142857,-0.142857,0.428571,0.428571,0.428571,0.428571,0.428571,0.428571,0.428571,0.428571,0.428571,0.428571,0.428571,0.428571,0.428571,0.428571,0.428571,0.428571,0.428571,0.428571,0.428571,0.428571,1,0.428571,-0.142857,-0.714286,-1.28571,-1.28571,-0.714286,-0.714286,-0.714286,-0.714286,-0.714286,-0.714286,-1.28571,-0.714286,-0.714286,-0.714286,-1.28571,-1.28571,-1.85714,-1.28571,-1.28571,-1.28571,-1.28571,-1.85714,-2.42857,-1.85714,-1.85714,-1.28571,-1.85714,-2.42857,-3,-2.42857,-2.42857,-1.85714,-1.85714,-1.85714,-1.85714,-2.42857,-1.85714,-2.42857,-2.42857,-3,-3,-3,-3,-3,-3.57143,-3.57143,-3.57143,-3.57143,-3,-3,-3,-3,-3,-3,-3,-3
