4,3.51,6.536e-07
0.181875,0.045625,0.06875,0.006875,-0.0225,-0.0125,-0.03125,-0.053125,-0.056875,-0.03125,-0.051875,-0.0575,0.006875,0.00625,-0.025,-0.055625,-0.030625,-0.015625,-0.039375,-0.019375,-0.088125,-0.065625,0.031875,-0.025,-0.065625,-0.010625,0.056875,0.0175,0.024375,0.043125,0.035625,-0.00375,-0.014375,0.035,0.119375,0.048125,0.02625,0.005625,-0.0175,0.08,0.108125,-0.01375,0.07625,0.093125,-0.031875,0.021875,-0.046875,-0.00125,-0.08625,-0.039375,-0.018125,0.014375,0.055625,0.015625,0.014375,-0.064375,0.083125,0.04,0.019375,-0.034375,-0.0425,0.00375,-0.05125,0.009375,0.025,-0.0325,-0.0375,-0.04375,-0.02,-0.04375,0.00625,0.02625,0.011875,-0.040625,0.025,0.0175,-0.02375,-0.019375,-0.125625,-0.02125,-0.06125,-0.01375,0.001875,0.001875,0.0425,0.0025,0.079375,-0.03,0.02625,-0.055625,-0.025,-0.00375,0.06,0.075625,0.024375,0.02625,-0.024375,-0.0125,-0.025625,-0.0625,-0.05625,-0.03875,0.01625,0.024375,0.0225,0.044375,0.009375,-0.006875,0.0175,0.04,-0.0525,-0.046875,-0.00125,0.0175,-0.050625,-0.080625,0.004375,-0.011875,-0.0275,-0.0675,0.00875,0.021875,0.00375,0.021875,-0.05375,0.06125,0.020625,-0.049375,0.04625,0.040625,-0.03,-0.044375,-0.013125,0.0025,0.058125,0.010625,0.039375,0.006875,0.036875,-0.055625,-0.05,-0.05875,-0.04125,-0.010625,0.0375,0.015,-0.0175,-0.004375,0.040625,-0.028125,0.02125,0.039375,0.001875,0.005625,-0.01625,0.055,-0.014375,-0.060625,0.0375,0.0475,-0.081875,-0.0775,-0.08,-0.055,-0.079375,0.00875,-0.08,-0.035,0.0375,0.04875,0.02625,0.07,0.05125,0.02,-0.02125,0.03875,0.028125,0.01125,-0.0475,-0.035625,0.0175,0.0425,0.02625,0.00375,0.06,0.049375,-0.008125,-0.029375,-0.01,0.00625,-0.00125,-0.01625,-0.024375,0.025,0.018125,-0.043125,-0.043125,-0.06375,0.0125,-0.06,0.035625,0.0625,0.019375,0.04875,0.01875,-0.075625,0.045,-0.058125,-0.02125,-0.0125,-0.059375,-0.015,0.030625,0.06625,0.005,-0.10125,-0.01875,-0.038125,0.0275,-0.044375,-0.038125,-0.04125,0.000625,0.004375,0.023125,-0.01,-0.021875,0.004375,-0.00625,-0.09375,-0.031875,0.085625,0.036875,-0.043125,-0.03125,-0.065,-0.058125,-0.001875,-0.0325,-0.07375,-0.104375,0,-0.03875,-0.03375,-0.0225,-0.1,-0.011875,0.02125,0.09125,0.008125,0.02,0.03,-0.046875,-0.061875,-0.054375,-0.071875,-0.033125,-0.06875,-0.0925,-0.06125,-0.046875,0.039375,-0.021875,0.043125,-0.008125,-0.0175,-0.005625,0.00625,-0.019375,-0.03,-0.011875,-0.015625,0.09125,0.0575,-0.025625,-0.004375,-0.0475,-0.048125,-0.03125,-0.01,-0.015625,0.081875,-0.055625,-0.0275,0.035625,-0.0125,-0.035,-0.059375,0.013125,0.028125,-0.104375,-0.030625,-0.045625,-0.014375,0.019375,0.01625,0.05625,0.041875,0.03625,0.0325,0.0325,0.0475,0.038125,0.000625,0.026875,0.00125,-0.00875,0.026875,0.040625,-0.066875,-0.028125,0.113125,0.02875,0.02125,-0.0275,0.02625,0.03125,-0.02375,0.043125,0.064375,0.074375,0.0175,-0.04,0.0075,0.05125,0.00625,0.073125,0.0475,0.085625,0.051875,0.025,-0.0325,-0.0525,-0.0325,0.024375,0.014375,0.034375,-0.068125,0.01375,0.07125,-0.06875,0.01625,0.008125,0.04125,-0.036875,0.003125,0.02875,0.00125,-0.03125,-0.083125,-0.013125,0.025,-0.006875,0.006875,-0.0175,0.005625,0.025,0.043125,0.06875,0.04,-0.013125,0.05125,0.040625,-0.0875,-0.035,0.03125,-0.04,0.016875,0.03625,-0.039375,-0.011875,-0.05625,0.089375,-0.0125,0.021875,0.034375,0.08375,0.015,-0.031875,-0.03875,0.0125,-0.024375,0.004375,0.01625,-0.005625,0.0225,0.00625,0.035625,0.0075,-0.026875,0.0175,-0.054375,0.00375,-0.010625,0.06375,0.0025,0.018125,-0.033125,0.01375,-0.02,-0.09875,-0.069375,-0.0225,0.01375,-0.01375,-0.04375,0.021875,0.05125,0.100625,0.08,0.053125,-0.01875,0.044375,0.009375,-0.01875,-0.015,0.02625,-0.021875,0.024375,-0.01125,0.01875,-0.101875,-0.059375,-0.024375,0.09875,-0.053125,0.069375,0.003125,-0.05875,0.013125,0.023125,0.025625,0.040625,0.02375,0.059375,-0.000625,-0.063125,0.073125,-0.063125,-0.038125,-0.00625,-0.000625,-0.064375,-0.06375,-0.0725,-0.00875,0.033125,0.05125,0.00375,-0.021875,-0.039375,-0.09,-0.02125,-0.029375,-0.033125,-0.065625,-0.053125,0.0325,-0.001875,-0.0125,0.036875,0.03625,-0.048125,-0.0975,-0.02375,0.044375,0.008125,-0.019375,-0.019375,-0.131875,-0.00875,0.010625,-0.024375,0.101875,0.040625,-0.018125,-0.008125,0.00625,0.0575,0.069375,0.05,0.010625,0.0525,0.018125,0.01625,0.008125,-0.025,-0.09375,-0.05625,-0.021875,0.0175,0.000625,-0.09875,0.00875,0.026875,0.0775,-0.01875,-0.01375,0.0325,0.03,0,-0.031875,-0.06625,-0.06,0.023125,-0.06125,-0.0225,-0.06625,-0.010625,-0.021875,-0.02375,-0.020625,0.01125,-0.0075,0.034375,0.02625,-0.103125,-0.05125,-0.049375,0.015,-0.03625,-0.006875,0.005625,-0.003125,0.029375,0.036875,0.01625,0.07,0.05625,-0.011875,0.045,0.041875,-0.018125,0.016875,0.025625,0.0275,0.049375,0.06625,0.0275,0.0125,0.043125,-0.0025,0.093125,0.05,-0.020625,-0.00375,0.034375,0.030625,0,0.01375,0.0575,-0.01125,-0.070625,-0.064375,-0.038125,-0.063125,-0.015625,0.03875,0.06375,0.049375,-0.0275,-0.00625,-0.0075,-0.0625,0.014375,0.014375,-0.0075,-0.055,0.029375,-0.089375,-0.015,-0.0275,-0.024375,0.036875,0.014375,0.020625,-0.016875,-0.020625,-0.050625,0.0275,0.130625,0.07375,0.063125,0.061875,-0.04375,0.02875,-0.023125,-0.015625,0.005625,-0.00625,-0.08875,0.000625,-0.02625,-0.061875,0.025,0.114375,0.0725,0.039375,-0.05875,-0.064375,-0.074375,-0.00625,-0.054375,0.019375,0.019375,-0.005625,0.055,0.028125,0.060625,0.104375,0.01625,0.00625,-0.010625,0.02,0.0075,0.004375,0.063125,0.025625,0.01,-0.014375,-0.040625,-0.04625,-0.050625,0.029375,0.026875,-0.045625,0.04,0,0.009375,0.025625,0.074375,0.019375,0.018125,-0.018125,0.005625,-0.00125,-0.00375,-0.011875,0.03875,0.034375,-0.025625,0.00625,-0.018125,-0.03125,-0.001875,-0.035,-0.055,-0.053125,-0.0675,-0.026875,-0.05375,-0.01125,-0.02625,-0.101875,-0.04625,-0.045,0.01125,0.004375,-0.001875,-0.008125,-0.00125,-0.0125,0.06875,0.0575,-0.02375,-0.126875,-0.00375,-0.038125,-0.081875,-0.06125,0.004375,0.02375,-0.03,0.0175,0.06625,0.014375,0.044375,-0.006875,0.06,0.111875,0.039375,0.04,-0.039375,-0.015,-0.043125,-0.055,0.023125,-0.035,-0.049375,0.041875,0.100625,0.029375,0.00625,-0.086875,0.00875,-0.01375,0.050625,0.0225,0.00125,0.02125,-0.015625,0.023125,-0.098125,0.011875,-0.000625,0.0175,0.035,-0.025625,-0.015,0.02625,0.038125,0.038125,0.0325,-0.03875,0.013125,0.06,0.021875,0.005625,-0.0475,-0.005,-0.02375,0.0175,0.0525,-0.025,0.044375,-0.025,0.046875,-0.03875,0.00625,0.060625,0.070625,0.0475,-0.0125,0.08625,0.03625,0.08,0.031875,0.00125,0.0225,0.038125,-0.016875,0.02375,-0.04125,-0.12375,-0.12625,-0.13125,-0.01625,-0.0025,0.0525,0.149375,0.050625,0.01125,0.05625,-0.028125,-0.03,0.030625,-0.038125,-0.041875,-0.053125,0.01375,-0.01375,-0.043125,-0.013125,-0.034375,0.000625,0.03375,0.076875,0.043125,0.01625,-0.055,-0.010625,-0.0475,-0.021875,0.001875,-0.086875,-0.085625,0.029375,-0.0125,0.031875,0.023125,0.04625,0.085,0.023125,-0.001875,-0.05,-0.026875,-0.05375,0.080625,-0.005,0.075625,0.09125,0.068125,0.0575,0.0275,-0.0475,-0.041875,-0.05625,-0.05125,0.01375,-0.006875,-0.03125,0.00375,-0.025,-0.0375,-0.064375,0.07125,0.023125,-0.0325,-0.00875,-0.07625,-0.094375,-0.07375,-0.0525,0.019375,0.015,-0.04625,0.03875,0.021875,-0.05625,-0.033125,0.02875,-0.045625,-0.01125,0.01875,0.0175,0.000625,0.030625,0.045,0.020625,-0.009375,0.02375,0.09875,-0.030625,-0.04625,-0.03375,0.074375,0.01875,0.068125,0.004375,0.049375,-0.0175,0.025,0.058125,-0.03125,-0.081875,-0.04875,-0.02875,-0.0025,0.003125,0.104375,0.0425,0.111875,-0.003125,-0.015625,0.028125,-0.081875,-0.039375,-0.033125,0.033125,-0.074375,-0.014375,-0.081875,-0.065625,0.035,-0.035,0.07375,0.043125,0.05625,0.028125,-0.036875,0.05625,0.110625,-0.01375,-0.075,-0.07,0.006875,0.03625,0.0225,0.029375,0.015625,0.015,-0.0275,-0.010625,-0.00875,0.001875,-0.01625,-0.008125,-0.080625,-0.094375,-0.0125,0.07625,0.02,-0.0275,0.073125,0.03125,0.018125,0.055,0.005,0.008125,-0.02625,-0.020625,-0.065625,-0.0325,0.03375,0,-0.018125,-0.039375,-0.063125,-0.0175,-0.006875,0.09125,0.01125,0.035,0.014375,-0.01875,-0.02,-0.0475,0.049375,0.0125,-0.0075,0.00125,0.00625,0.045625,-0.038125,0.001875,-0.079375,-0.098125,0.015,-0.04,-0.000625,0.031875,0.0525,-0.0175,-0.020625,0.006875,-0.00375,-0.005,-0.01625,0.031875,-0.048125,-0.02125,-0.079375,0.034375,0.044375,-0.011875,-0.00375,-0.020625,0.05875,0.02875,-0.00625,-0.02375,-0.02625,0,0.045,0.09,0.0925,-0.0225,0.019375,-0.09,-0.06875,0.009375,0.019375,0.006875,0.03,0.036875,0.0325,0.038125,0.0775,0.0575,0.02625,-0.0175,0.04875,0.065,-0.036875,0.01625,0.048125,0.023125,0.015625,0.045,-0.020625,0.044375,-0.0075,0.053125,0.063125,-0.00875,0.064375,-0.098125,0.04375,0.0225,0.044375,-0.00125,0.039375,-0.01,-0.02,0.020625,-0.05125,0.0425,0.024375,0.1125,0.023125,-0.035625,0.01125,0.021875,0.06875,-0.005625,-0.030625,-0.000625,-0.026875,-0.04,0.010625,-0.01,-0.006875,0.001875,-0.05375,-0.095,-0.023125,0.04375,-0.004375,-0.095625,-0.048125,0.109375,-0.025625,-0.01125,-0.0025,-0.054375,-0.07,-0.035,-0.028125,-0.050625,0.066875,0.035,0.006875,0.023125,-0.01125,-0.04375,-0.05125,-0.01125,0.01375,0.005625,0.0875,0.04625,-0.025625,0.0075,-0.060625,-0.04125,-0.0775,-0.010625,-0.04625,0.0525,0.1,0.061875,-0.054375,-0.0275,0.023125,0.02625,0.0275,0.035625,0.019375,0.014375,-0.008125,-0.069375,-0.058125,0.005625,-0.000625,0.020625,0.04125,0.07,-0.01,-0.054375,-0.0075,-0.000625,0.00875,-0.0375,0.0225,0.0525,-0.013125,-0.046875,-0.059375,-0.0225,0.040625,0.005,0.0525,0.031875,0.033125,0.034375,0.040625,-0.026875,0.050625,-0.063125,-0.10125,-0.041875,0.0225,-0.0075,-0.01875,-0.04,0.003125,-0.074375,0.01875,0.0675,0.0875,0.01,-0.04625,-0.049375,0.083125,-0.0325,0.048125,-0.038125,-0.041875,0.014375,0.01125,-0.05625,0.124375,0.146875,0.03125,-0.04375,-0.0425,0.008125,0.014375,-0.043125,-0.14,-0.044375,0.00375,-0.0325,-0.06375,-0.110625,-0.09125,0.003125,-0.058125,-0.011875,0.0225,-0.02375,0.016875,0.099375,-0.01125,0.014375,-0.0375,0.028125,-0.01375,0.040625,-0.014375,-0.03125,-0.016875,-0.0475,0.039375,-0.03375,0.035625,0.030625,0.045625,0.055625,-0.001875,-0.048125,-0.038125,-0.0625,0.0925,0.0175,-0.034375,-0.0075,-0.028125,-0.011875,0.03125,0.005,0.04125,-0.045625,-0.02875,0.020625,0.02875,0.084375,0.019375,0.03,0.055625,0.08875,0.015,0.099375,0.02,-0.07625,0.005,0.00625,-0.04,-0.0175,-0.014375,0.016875,0.0175,0.09625,-0.010625,-0.031875,0.001875,-0.025625,-0.07625,-0.0525,0.005625,0,0.003125,0.010625,-0.001875,-0.055625,-0.045625,-0.024375,-0.053125,-0.013125,-0.036875,0.01375,-0.0125,-0.068125,-0.075,-0.08125,-0.045625,-0.03625,0.03875,-0.015,-0.005625,-0.006875,-0.025625,0.009375,0.009375,0.005625,0.0625,-0.0375,0.001875,-0.041875,-0.010625,0.0125,-0.0775,-0.02125,0.085625,0.00625,0.065625,-0.05625,-0.12625,-0.026875,-0.003125,0.03,0.026875,0.025,-0.00125,0.02,0.06375,-0.00625,0.106875,0.054375,0.004375,0.01375,-0.030625,0.04625,-0.0325,0.01625,0.038125,0.018125,-0.020625,-0.03875,-0.114375,-0.060625,-0.04375,-0.03,0.04,0.006875,-0.060625,-0.00375,0.029375,-0.03375,0.0525,-0.0125,0.045,-0.01125,-0.04125,-0.0275,-0.003125,-0.015,-0.081875,0.034375,-0.015625,-0.03875,-0.000625,-0.0975,0.0025,-0.031875,0.07375,0.091875,0.06125,0.03,0.00125
