2,3.51,3.12842e-07
-0.115,-0.06,-0.02,0.03,-0.025,-0.08,0.185,-0.005,0.01,-0.095,0.055,-0.125,0.025,-0.085,-0.105,-0.03,-0.11,-0.095,-0.03,-0.02,-0.165,-0.05,0.185,-0.12,0.05,-0.025,-0.025,0.045,0.135,-0.2,0,0.1,-0.13,-0.09,0.035,0.03,0.025,0.015,0.225,0.16,-0.11,0.035,-0.015,0.035,0.04,0.01,0.01,-0.165,0.03,0.12,0.075,-0.09,-0.07,0.13,-0.005,-0.07,0.07,0.055,-0.06,-0.015,0,0.26,-0.005,-0.065,0.01,0.04,0.055,0.015,0.07,-0.055,0,-0.03,0.015,0.105,0.04,-0.16,0.025,-0.075,-0.02,-0.04,0.03,0.09,0.115,-0.055,-0.015,0.015,0.07,0.03,-0.08,0.035,-0.06,0.045,0.02,0.04,0.145,-0.045,-0.07,0.06,0.045,-0.02,0.005,0.03,-0.11,0.085,0.095,0.045,0,-0.125,-0.09,-0.055,0.155,-0.075,-0.105,0.005,-0.025,0.065,-0.03,0.02,-0.125,-0.02,0.155,-0.095,-0.065,0.02,-0.205,0.045,-0.045,0.085,-0.09,-0.02,-0.06,0.025,-0.04,0.11,-0.025,-0.045,-0.02,-0.07,-0.005,0.085,-0.055,-0.035,-0.1,0.135,0.025,-0.02,-0.035,-0.12,-0.105,0.115,-0.04,0.09,-0.085,0.005,0.02,-0.175,0.1,0.045,-0.07,-0.1
0.666667,0,0.666667,-0.666667,-0.666667,0.333333,-1,-0.333333,0,-1.33333,-1.66667,0,0.333333,-0.666667,0.333333,0,0.333333,-0.666667,0.333333,0,-1.33333,-1,0,0,-0.666667,-0.666667,0,-0.666667,0.333333,0,0.666667,0.333333,0,-1,-0.666667,-0.333333,-0.333333,-0.666667,-0.666667,-0.666667,-0.333333,-0.666667,-1.33333,0,-0.333333,-0.333333,0.333333,-0.666667,-0.333333,0,-0.333333,0,-1,-0.666667,-0.333333,-0.666667,-0.333333,0,0,-0.666667,0,-0.333333,0,0.333333,-0.666667,-0.333333,-0.666667,-0.333333,0.333333,0,-0.666667,-0.333333,0.333333,0,-0.666667,-1.33333,-0.333333,0,0.333333,-1.33333,-0.666667,0,0.333333,-0.666667,-1,-1.33333,0,0.333333,0.333333,-1,0,-1.33333,-1,1,-0.333333,-0.666667,0.333333,-1,-0.666667,-1,-1,-0.666667,0.333333,-0.666667,0.333333,0.333333,-1,-0.666667,-1,-0.666667,0,-0.333333,-0.666667,0,0.333333,-0.333333,-0.666667,-1.33333,-0.666667,0,-0.666667,-0.333333,-0.666667,-0.333333,0,0,-0.333333,0.333333,-0.333333,0.666667,-1,0.333333,0.333333,-0.666667,-1,-0.333333,-0.666667,0.333333,-0.666667,0,0.333333,-0.333333,-1,0.666667,0.666667,1,0.333333,-0.666667,-0.333333,-0.666667,-0.666667,-0.333333,0,-0.333333,0,-0.333333,-1.33333,0.333333,-0.666667,0.333333
