2,4.51,6.35855e-08
0.985,0.98,0.965,0.95,0.95,0.935,0.92,0.9,0.895,0.885,0.85,0.825,0.805,0.8,0.795,0.805,0.78,0.775,0.755,0.74,0.745,0.71,0.665,0.64,0.635,0.63,0.62,0.605,0.615,0.595,0.57,0.585,0.57,0.565,0.565,0.58,0.58,0.535,0.525,0.51,0.47,0.51,0.475,0.45,0.445,0.455,0.44,0.445,0.45,0.45,0.435,0.425,0.42,0.375,0.385,0.35,0.345,0.32,0.31,0.315,0.305,0.305,0.31,0.29,0.265,0.265,0.255,0.26,0.255,0.24,0.245,0.26,0.185,0.19,0.205,0.195,0.195,0.24,0.215,0.205,0.185,0.18,0.15,0.115,0.13,0.105,0.115,0.15,0.14,0.165,0.175,0.175,0.19,0.2,0.185,0.21,0.2,0.22,0.215,0.19,0.18,0.17,0.175,0.175,0.2,0.2,0.2,0.195,0.18,0.155,0.16,0.165,0.155,0.135,0.155,0.165,0.18,0.175,0.185,0.175,0.17,0.19,0.165,0.12,0.13,0.155,0.17,0.13,0.125,0.18,0.185,0.175,0.165,0.17,0.175,0.14,0.145,0.17,0.16,0.13,0.125,0.145,0.18,0.165,0.125,0.115,0.125,0.085,0.08,0.04,0.045,0.06,0.065,0.075,0.04,0.045,0.07,0.075,0.06,0.08
0.733333,0.733333,0.733333,0.733333,0.733333,0.466667,0.466667,0.466667,0.2,0.2,0.466667,0.466667,0.2,0.466667,0.2,0.2,-0.0666667,-0.333333,-0.333333,-0.333333,-0.6,-0.6,-0.6,-0.333333,-0.333333,-0.6,-0.6,-0.333333,-0.333333,-0.0666667,-0.333333,-0.0666667,0.2,0.2,-0.0666667,-0.333333,-0.0666667,-0.333333,-0.333333,-0.6,-0.6,-0.333333,-0.0666667,-0.0666667,-0.333333,-0.333333,-0.6,-0.333333,-0.333333,-0.333333,-0.0666667,-0.0666667,-0.0666667,-0.0666667,-0.333333,-0.333333,-0.6,-0.866667,-0.6,-0.6,-0.6,-0.333333,-0.0666667,-0.0666667,-0.0666667,-0.0666667,-0.333333,-0.333333,-0.0666667,-0.0666667,-0.0666667,0.2,0.2,0.2,0.2,-0.0666667,-0.333333,-0.0666667,-0.0666667,-0.333333,-0.0666667,-0.0666667,0.2,-0.0666667,-0.0666667,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,-0.0666667,-0.0666667,0.2,0.2,0.2,0.2,0.2,0.466667,0.2,0.2,-0.0666667,0.2,-0.0666667,-0.0666667,-0.0666667,-0.0666667,-0.0666667,-0.0666667,-0.0666667,-0.0666667,0.2,0.2,0.2,0.2,0.466667,0.466667,0.466667,0.466667,0.466667,0.466667,0.2,-0.0666667,-0.0666667,0.2,0.466667,0.466667,0.2,-0.0666667,0.2,0.2,0.2,-0.0666667,-0.0666667,-0.0666667,-0.0666667
