2,5.51,2.4336e-07
0.065,0.145,0.06,0.03,0.02,0.05,-0.01,-0.02,-0.09,0.1,-0.055,-0.04,-0.11,0.1,-0.12,0.05,-0.055,0.095,-0.005,-0.145,-0.05,0.155,0.015,0.035,0.02,-0.075,-0.02,0.1,-0.055,-0.035,-0.07,-0.03,0.015,0.09,0.145,-0.02,-0.13,0.125,0.135,0.105,0.04,-0.105,0.025,-0.09,-0.015,0.05,-0.01,-0.075,-0.04,-0.11,0.04,-0.07,-0.05,-0.045,0,-0.055,-0.025,-0.01,-0.105,0.2,0.06,0,-0.045,-0.02,-0.16,-0.02,-0.075,0.125,0.055,0.025,-0.005,0.055,0.125,0.01,0.03,0.155,0.045,0.175,-0.035,0.025,0.05,0.03,-0.045,0.045,0.03,0.1,-0.055,-0.04,-0.18,-0.015,0.02,0.03,-0.07,-0.005,0.07,0.01,0.13,-0.04,-0.125,-0.145,-0.09,-0.045,0.03,-0.115,-0.095,0.08,0.09,-0.16,0.02,0.055,0,0.005,0.015,-0.09,0.05,-0.17,-0.095,0,-0.045,0.07,-0.005,0.03,-0.045,0.175,0.045,-0.075,-0.06,-0.005,-0.155,0.04,0.07,-0.035,-0.055,-0.045,0.095,0.04,-0.02,0,-0.18,0.035,0.03,-0.075,0.165,-0.065,-0.06,0,0.025,0.165,-0.025,0.045,-0.025,0.07,0.025,0.035,0.055,-0.105,-0.05,-0.06,-0.06,0.055
0,-1,-0.666667,-1,-0.333333,-1,0.666667,0,0.333333,0.666667,-0.666667,-0.333333,0.333333,-0.333333,-1,-1,-0.666667,0.333333,0,-0.333333,-0.666667,-0.333333,-1,-1.33333,-1.33333,-1,-0.666667,-0.333333,0.333333,0,0,-0.333333,-0.666667,-1,0,-1,-1,-1,0.333333,0,-1,-1.33333,-0.666667,-0.333333,-0.666667,-0.666667,-1,0,-1,-0.333333,-1,-1,0,0.333333,0.333333,-0.333333,0,-1.33333,0,-0.333333,-1,-0.333333,-0.666667,0,-1.33333,0,0.333333,-1,-1.33333,0.333333,-0.333333,0,-0.333333,0,0.666667,0.333333,-1,-0.333333,-1,0,-0.666667,0,-0.666667,-1,0,0.333333,-0.666667,-1,-1,-0.666667,0.333333,-0.333333,-1.33333,0.333333,-0.333333,0,-0.333333,-1,0,0,-0.666667,-0.666667,-1,0,-0.666667,0,-0.666667,-0.666667,-0.333333,-0.666667,0,0.333333,-0.333333,-0.666667,0,-1,-0.666667,-0.666667,-0.333333,0,0,-0.333333,0,-0.333333,0.333333,-0.666667,-0.333333,0,-0.333333,-0.333333,-0.666667,0,-0.333333,-0.666667,0.333333,0,-1,-0.666667,0.333333,-0.333333,0,-0.333333,-1,0.333333,-0.666667,-1,-0.333333,-0.333333,0,0.666667,0.333333,0,-0.666667,-0.666667,-0.333333,-0.666667,-1,-0.666667,-0.333333,-1
