16,1.5,0.494697,0.123833,6.07218,-0.873929,0.000396665
16,1.6,0.444481,0.0672586,2.11725,-0.757664,0.000220751
16,1.7,0.444672,0.0503376,1.09535,-0.682263,0.000164055
16,1.8,0.455451,0.0419641,0.69889,-0.626091,0.000133122
16,1.9,0.450365,0.0372959,0.523232,-0.582358,0.000106931
16,2,0.451431,0.0338527,0.401574,-0.545523,8.74452e-05
16,2.1,0.436551,0.031115,0.346241,-0.51376,7.86719e-05
16,2.2,0.445065,0.029362,0.281392,-0.487048,6.9239e-05
16,2.3,0.43653,0.027698,0.249958,-0.462003,6.02713e-05
16,2.4,0.442726,0.0269234,0.219256,-0.440218,5.43316e-05
16,2.5,0.442429,0.0256557,0.196777,-0.420686,4.75789e-05
16,2.6,0.450033,0.0248847,0.168816,-0.402112,4.33024e-05
16,2.7,0.444698,0.0243111,0.159475,-0.38652,3.89441e-05
16,2.8,0.438721,0.0234296,0.148103,-0.371561,3.86786e-05
16,2.9,0.44476,0.0229232,0.132365,-0.357578,3.3945e-05
16,3,0.458657,0.0225724,0.118181,-0.344765,3.07913e-05
16,3.1,0.440383,0.0218308,0.115273,-0.332798,2.98973e-05
16,3.2,0.443396,0.0217063,0.106619,-0.321513,2.68141e-05
16,3.3,0.438985,0.0216167,0.104865,-0.311844,2.46347e-05
16,3.4,0.440447,0.0210606,0.0954394,-0.302317,2.41285e-05
16,3.5,0.44922,0.0204717,0.0869656,-0.292955,2.21709e-05
16,3.6,0.441581,0.0203796,0.0846935,-0.284783,2.08286e-05
16,3.7,0.439556,0.0202966,0.0829116,-0.276355,1.92294e-05
16,3.8,0.447712,0.0198728,0.0756387,-0.268643,1.81482e-05
16,3.9,0.444087,0.0194792,0.0704045,-0.262314,1.73695e-05
16,4,0.449178,0.0197406,0.0704169,-0.254426,1.69967e-05
16,4.1,0.44617,0.019319,0.0669861,-0.248081,1.50434e-05
16,4.2,0.436535,0.0189585,0.0642688,-0.242344,1.48271e-05
16,4.3,0.436255,0.0190555,0.0629347,-0.236485,1.39804e-05
16,4.4,0.446454,0.0188173,0.0584595,-0.230868,1.31853e-05
16,4.5,0.442445,0.018971,0.05765,-0.225369,1.25782e-05
16,4.6,0.442803,0.0182277,0.052625,-0.220249,1.19033e-05
16,4.7,0.451025,0.0184994,0.0529029,-0.215771,1.19376e-05
16,4.8,0.446345,0.0183494,0.0522978,-0.21109,1.11657e-05
16,4.9,0.432845,0.0181197,0.0508411,-0.206866,1.04757e-05
16,5,0.445958,0.0180202,0.0467589,-0.202277,1.01604e-05
2,0.1,0.587479,0.546683,1.74688,-0.713979,33.1973
2,0.2,0.586559,0.556069,0.910416,-0.745818,9.02875
2,0.3,0.586557,0.561694,0.61813,-0.753484,4.23705
2,0.4,0.587898,0.564732,0.463333,-0.758595,2.40773
2,0.5,0.583088,0.564895,0.397892,-0.76694,1.69927
2,0.6,0.581255,0.564921,0.33685,-0.76963,1.21428
2,0.7,0.578749,0.563333,0.293458,-0.773603,0.934278
2,0.8,0.576844,0.556373,0.257549,-0.755487,0.70839
2,0.9,0.576786,0.55773,0.235165,-0.778477,0.544903
2,1,0.574768,0.552686,0.206887,-0.779515,0.436751
2,1.1,0.570957,0.545631,0.19206,-0.757927,0.352698
2,1.2,0.567024,0.541282,0.182914,-0.768592,0.292684
2,1.3,0.569557,0.541143,0.166688,-0.769695,0.237591
2,1.4,0.563093,0.52958,0.157348,-0.747067,0.201083
2,1.5,0.566111,0.529583,0.14147,-0.745967,0.172835
2,1.6,0.560508,0.521329,0.137662,-0.728365,0.148126
2,1.7,0.555445,0.509839,0.128705,-0.706633,0.127115
2,1.8,0.552087,0.507267,0.120923,-0.698199,0.114722
2,1.9,0.55039,0.499729,0.113087,-0.684578,0.0945824
2,2,0.545908,0.495078,0.110553,-0.677147,0.0856992
2,2.1,0.547139,0.492951,0.104268,-0.66416,0.0775942
2,2.2,0.539715,0.483017,0.0995854,-0.645838,0.0680716
2,2.3,0.535653,0.473656,0.0940158,-0.619912,0.0637986
2,2.4,0.531537,0.473986,0.0919147,-0.62871,0.0571064
2,2.5,0.536777,0.47136,0.0840827,-0.604374,0.0513183
2,2.6,0.525788,0.462664,0.0852657,-0.584702,0.0476631
2,2.7,0.528043,0.459601,0.0791194,-0.568653,0.0436885
2,2.8,0.525781,0.451577,0.0732857,-0.546785,0.0380292
2,2.9,0.522945,0.452812,0.0737396,-0.559727,0.0362486
2,3,0.526528,0.450728,0.0690765,-0.55101,0.0326276
2,3.1,0.522583,0.446405,0.0671853,-0.528222,0.0309723
2,3.2,0.517348,0.440127,0.0652417,-0.516665,0.0294026
2,3.3,0.517879,0.437328,0.0619868,-0.496637,0.0270596
2,3.4,0.516358,0.434286,0.0596911,-0.491501,0.0248059
2,3.5,0.508927,0.427994,0.058858,-0.465412,0.0244462
2,3.6,0.518903,0.434332,0.0558424,-0.487811,0.0217821
2,3.7,0.510923,0.426697,0.0547299,-0.458528,0.0215351
2,3.8,0.509352,0.422254,0.0522426,-0.455773,0.019665
2,3.9,0.504301,0.41794,0.0516639,-0.444251,0.0184642
2,4,0.50838,0.418229,0.0493546,-0.438402,0.0174774
2,4.1,0.507354,0.415403,0.0482543,-0.422401,0.0163197
2,4.2,0.511036,0.413668,0.0455763,-0.42477,0.0150182
2,4.3,0.504759,0.411104,0.0443111,-0.410549,0.0152532
2,4.4,0.506172,0.412145,0.0436496,-0.411719,0.0142523
2,4.5,0.500757,0.405788,0.0425349,-0.385219,0.0135092
2,4.6,0.50196,0.405997,0.0414172,-0.380538,0.0127867
2,4.7,0.498535,0.406238,0.04222,-0.385467,0.0128874
2,4.8,0.496802,0.403419,0.0401447,-0.374226,0.0119625
2,4.9,0.500515,0.402485,0.0388857,-0.370996,0.0112914
2,5,0.502749,0.400984,0.0365551,-0.35875,0.0104849
4,0.1,0.651241,0.706081,3.92203,-1.5525,9.70224
4,0.2,0.654378,0.72622,1.61302,-1.61792,2.31837
4,0.3,0.655975,0.731019,0.945249,-1.63245,0.968345
4,0.4,0.657662,0.730109,0.594736,-1.63532,0.478181
4,0.5,0.658044,0.721643,0.442061,-1.60999,0.279981
4,0.6,0.658628,0.714333,0.338514,-1.59533,0.175575
4,0.7,0.658897,0.701828,0.271918,-1.56373,0.112493
4,0.8,0.658145,0.68606,0.248718,-1.52433,0.0827032
4,0.9,0.656821,0.66372,0.243152,-1.46196,0.0612677
4,1,0.654685,0.637661,0.249029,-1.39278,0.0485302
4,1.1,0.650744,0.608067,0.280457,-1.31031,0.0393514
4,1.2,0.645045,0.571358,0.316858,-1.22135,0.0337355
4,1.3,0.630972,0.525328,0.431369,-1.11361,0.0314892
4,1.4,0.613152,0.47475,0.520105,-1.00454,0.0270236
4,1.5,0.596107,0.428086,0.511389,-0.904999,0.0218911
4,1.6,0.566051,0.378218,0.535105,-0.807977,0.0183162
4,1.7,0.545324,0.338092,0.478353,-0.727941,0.0137582
4,1.8,0.525015,0.308034,0.425425,-0.670946,0.0113937
4,1.9,0.513672,0.280532,0.356633,-0.607928,0.00867378
4,2,0.496629,0.261763,0.325489,-0.572248,0.00735319
4,2.1,0.499254,0.246365,0.271128,-0.536624,0.00600641
4,2.2,0.488114,0.23282,0.240356,-0.5028,0.00507852
4,2.3,0.48076,0.220976,0.21353,-0.477422,0.0044092
4,2.4,0.475721,0.213418,0.192147,-0.455449,0.00387144
4,2.5,0.469002,0.204276,0.177642,-0.433399,0.00354846
4,2.6,0.463526,0.19839,0.159434,-0.410739,0.00318725
4,2.7,0.454625,0.190451,0.145867,-0.389246,0.00274278
4,2.8,0.466932,0.187987,0.133999,-0.378514,0.00256932
4,2.9,0.479977,0.185183,0.118432,-0.363816,0.00229865
4,3,0.459894,0.179201,0.116317,-0.349593,0.00206597
4,3.1,0.456436,0.176663,0.110985,-0.335999,0.00196922
4,3.2,0.451134,0.172693,0.104702,-0.325723,0.00185371
4,3.3,0.461947,0.170663,0.0926533,-0.311896,0.00168122
4,3.4,0.453074,0.1683,0.0921693,-0.305171,0.0015792
4,3.5,0.445722,0.164739,0.0861391,-0.301148,0.00146457
4,3.6,0.45505,0.16497,0.0812284,-0.289443,0.00137676
4,3.7,0.456536,0.159643,0.0765692,-0.278516,0.00130698
4,3.8,0.454339,0.1583,0.0728299,-0.268359,0.00123938
4,3.9,0.45539,0.15836,0.0717923,-0.265754,0.00114584
4,4,0.450888,0.157695,0.0694734,-0.257709,0.00103863
4,4.1,0.457723,0.156023,0.0658597,-0.250159,0.00106902
4,4.2,0.461588,0.153691,0.0601054,-0.243121,0.000982786
4,4.3,0.457379,0.153594,0.0594551,-0.23953,0.000921146
4,4.4,0.455198,0.149087,0.0553624,-0.228013,0.000881696
4,4.5,0.446238,0.151558,0.056713,-0.226231,0.000863054
4,4.6,0.455781,0.150203,0.0538001,-0.220958,0.000798734
4,4.7,0.447596,0.147259,0.0516774,-0.2144,0.000748973
4,4.8,0.446438,0.145758,0.050554,-0.207909,0.000705737
4,4.9,0.456272,0.145933,0.0480377,-0.208036,0.000682081
4,5,0.444992,0.143998,0.0473528,-0.205343,0.000673337
8,0.1,0.666469,0.937169,0.669263,-2.65632,0.429648
